game_id,away_team,home_team,ev_team,event,prev_event,seconds_elapsed_game,seconds_elapsed_period,time_since_prev_event,time_since_prev_shot,time_since_prev_home_shot,time_since_prev_away_shot,time_since_prev_goal,time_since_prev_home_goal,time_since_prev_away_goal,is_goal,cumulative_shots_period,cumulative_shots_game,cumulative_goals_game,home_leads_1,home_leads_2,home_leads_3plus,away_leads_1,away_leads_2,away_leads_3plus,home_team_5vs4_pp,home_team_5vs3_pp,away_team_5vs4_pp,away_team_5vs3_pp,period_1,period_2,period_3
20724,DAL,COL,COL,GOAL,FAC,787.0,787.0,8.0,34.0,34.0,535.0,583.0,787.0,583.0,1,25,25,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20724,DAL,COL,COL,GOAL,FAC,1831.0,631.0,6.0,34.0,34.0,159.0,631.0,631.0,631.0,1,32,72,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20724,DAL,COL,COL,GOAL,FAC,1916.0,716.0,9.0,35.0,85.0,35.0,85.0,85.0,716.0,1,37,77,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20724,DAL,COL,COL,GOAL,TAKE,2310.0,1110.0,2.0,47.0,47.0,133.0,394.0,394.0,1110.0,1,56,96,5,0,1,0,0,0,0,0,0,0,0,0,1,0
20724,DAL,COL,COL,GOAL,SHOT,2893.0,493.0,18.0,18.0,22.0,18.0,493.0,493.0,493.0,1,16,120,6,0,0,1,0,0,0,0,0,0,0,0,0,1
20724,DAL,COL,DAL,GOAL,HIT,3068.0,668.0,2.0,21.0,146.0,21.0,175.0,175.0,668.0,1,24,128,7,0,0,1,0,0,0,0,0,0,0,0,0,1
20724,DAL,COL,DAL,GOAL,FAC,3107.0,707.0,5.0,9.0,185.0,9.0,39.0,214.0,39.0,1,26,130,8,0,0,1,0,0,0,0,0,0,0,0,0,1
20724,DAL,COL,COL,GOAL,SHOT,3193.0,793.0,2.0,2.0,2.0,16.0,86.0,300.0,86.0,1,29,133,9,0,1,0,0,0,0,0,0,0,0,0,0,1
20725,ANA,FLA,FLA,GOAL,BLOCK,1882.0,682.0,3.0,66.0,66.0,81.0,682.0,682.0,682.0,1,40,77,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20725,ANA,FLA,FLA,GOAL,SHOT,2683.0,283.0,1.0,42.0,197.0,42.0,283.0,283.0,283.0,1,9,107,2,1,0,0,0,0,0,0,0,0,0,0,0,1
20725,ANA,FLA,FLA,GOAL,SHOT,3593.0,1193.0,1.0,8.0,16.0,8.0,910.0,910.0,1193.0,1,40,138,3,0,1,0,0,0,0,0,0,0,0,0,0,1
20726,TOR,MTL,MTL,GOAL,FAC,308.0,308.0,2.0,51.0,51.0,80.0,308.0,308.0,308.0,1,12,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20726,TOR,MTL,MTL,GOAL,BLOCK,1101.0,1101.0,15.0,24.0,24.0,321.0,793.0,793.0,1101.0,1,34,34,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20726,TOR,MTL,MTL,GOAL,GIVE,1110.0,1110.0,2.0,9.0,9.0,330.0,9.0,9.0,1110.0,1,35,35,3,0,1,0,0,0,0,0,0,0,0,1,0,0
20726,TOR,MTL,TOR,GOAL,MISS,1772.0,572.0,6.0,8.0,8.0,85.0,572.0,572.0,572.0,1,21,59,4,0,0,1,0,0,0,0,0,0,0,0,1,0
20726,TOR,MTL,TOR,GOAL,FAC,2326.0,1126.0,8.0,40.0,158.0,40.0,554.0,1126.0,554.0,1,50,88,5,0,1,0,0,0,0,0,0,0,0,0,1,0
20726,TOR,MTL,TOR,GOAL,DELPEN,2424.0,24.0,1.0,6.0,6.0,24.0,24.0,24.0,24.0,1,2,92,6,1,0,0,0,0,0,0,0,0,0,0,0,1
20726,TOR,MTL,TOR,GOAL,FAC,2671.0,271.0,5.0,6.0,123.0,6.0,247.0,271.0,247.0,1,10,100,7,0,0,0,0,0,0,0,0,0,0,0,0,1
20726,TOR,MTL,TOR,GOAL,SHOT,2878.0,478.0,3.0,15.0,50.0,15.0,207.0,478.0,207.0,1,17,107,8,0,0,0,1,0,0,0,0,0,0,0,0,1
20726,TOR,MTL,TOR,GOAL,FAC,3285.0,885.0,1.0,91.0,91.0,163.0,407.0,885.0,407.0,1,33,123,9,0,0,0,0,1,0,0,0,0,0,0,0,1
20726,TOR,MTL,TOR,GOAL,FAC,3506.0,1106.0,5.0,48.0,48.0,138.0,221.0,1106.0,221.0,1,45,135,10,0,0,0,0,0,1,0,0,0,0,0,0,1
20727,DET,T.B,T.B,GOAL,FAC,122.0,122.0,2.0,2.0,2.0,122.0,122.0,122.0,122.0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20727,DET,T.B,T.B,GOAL,FAC,1216.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,1,1,43,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20727,DET,T.B,T.B,GOAL,DELPEN,1310.0,110.0,2.0,22.0,94.0,22.0,94.0,94.0,110.0,1,6,48,3,0,1,0,0,0,0,0,0,0,0,0,1,0
20727,DET,T.B,T.B,GOAL,BLOCK,1438.0,238.0,1.0,28.0,83.0,28.0,128.0,128.0,238.0,1,14,56,4,0,0,1,0,0,0,0,0,0,0,0,1,0
20727,DET,T.B,DET,GOAL,FAC,2052.0,852.0,4.0,31.0,357.0,31.0,614.0,614.0,852.0,1,29,71,5,0,0,1,0,0,0,0,0,0,0,0,1,0
20727,DET,T.B,T.B,GOAL,SHOT,2106.0,906.0,1.0,54.0,411.0,54.0,54.0,668.0,54.0,1,30,72,6,0,0,1,0,0,0,0,0,0,0,0,1,0
20729,PIT,WSH,WSH,GOAL,MISS,462.0,462.0,1.0,56.0,84.0,56.0,462.0,462.0,462.0,1,21,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20729,PIT,WSH,WSH,GOAL,HIT,1928.0,728.0,3.0,29.0,29.0,172.0,728.0,728.0,728.0,1,21,62,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20729,PIT,WSH,PIT,GOAL,TAKE,3089.0,689.0,11.0,90.0,108.0,90.0,689.0,689.0,689.0,1,20,95,3,0,1,0,0,0,0,0,0,0,0,0,0,1
20729,PIT,WSH,WSH,GOAL,FAC,3470.0,1070.0,5.0,7.0,7.0,158.0,381.0,1070.0,381.0,1,32,107,4,1,0,0,0,0,0,0,0,0,0,0,0,1
20729,PIT,WSH,WSH,GOAL,MISS,3510.0,1110.0,14.0,16.0,40.0,16.0,40.0,40.0,421.0,1,34,109,5,0,1,0,0,0,0,0,0,0,0,0,0,1
20730,CGY,WPG,CGY,GOAL,BLOCK,812.0,812.0,11.0,76.0,113.0,76.0,812.0,812.0,812.0,1,27,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20730,CGY,WPG,CGY,GOAL,MISS,2114.0,914.0,1.0,24.0,185.0,24.0,914.0,914.0,914.0,1,30,68,2,0,0,0,1,0,0,0,0,0,0,0,1,0
20730,CGY,WPG,WPG,GOAL,BLOCK,2535.0,135.0,3.0,6.0,6.0,60.0,135.0,135.0,135.0,1,10,92,3,0,0,0,0,1,0,0,0,0,0,0,0,1
20730,CGY,WPG,CGY,GOAL,BLOCK,3535.0,1135.0,1.0,16.0,16.0,55.0,1000.0,1000.0,1135.0,1,44,126,4,0,0,0,1,0,0,0,0,0,0,0,0,1
20731,S.J,NYI,NYI,GOAL,DELPEN,1727.0,527.0,1.0,14.0,46.0,14.0,527.0,527.0,527.0,1,28,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20731,S.J,NYI,S.J,GOAL,HIT,1802.0,602.0,1.0,50.0,50.0,89.0,75.0,75.0,602.0,1,30,68,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20731,S.J,NYI,NYI,GOAL,GIVE,1842.0,642.0,18.0,21.0,90.0,21.0,40.0,115.0,40.0,1,32,70,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20731,S.J,NYI,NYI,GOAL,MISS,2373.0,1173.0,6.0,23.0,156.0,23.0,531.0,531.0,571.0,1,56,94,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20731,S.J,NYI,NYI,GOAL,MISS,2463.0,63.0,1.0,13.0,13.0,28.0,63.0,63.0,63.0,1,3,97,5,0,1,0,0,0,0,0,0,0,0,0,0,1
20732,VGK,CHI,VGK,GOAL,SHOT,569.0,569.0,4.0,69.0,198.0,69.0,569.0,569.0,569.0,1,15,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20732,VGK,CHI,CHI,GOAL,BLOCK,960.0,960.0,2.0,68.0,68.0,96.0,391.0,960.0,391.0,1,31,31,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20732,VGK,CHI,CHI,GOAL,MISS,1000.0,1000.0,2.0,15.0,15.0,136.0,40.0,40.0,431.0,1,33,33,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20732,VGK,CHI,CHI,GOAL,SHOT,1182.0,1182.0,4.0,4.0,4.0,47.0,182.0,182.0,613.0,1,43,43,4,1,0,0,0,0,0,0,0,0,0,1,0,0
20732,VGK,CHI,VGK,GOAL,TAKE,1690.0,490.0,6.0,50.0,132.0,50.0,490.0,490.0,490.0,1,17,60,5,0,1,0,0,0,0,0,0,0,0,0,1,0
20732,VGK,CHI,VGK,GOAL,SHOT,2082.0,882.0,6.0,32.0,32.0,48.0,392.0,882.0,392.0,1,35,78,6,1,0,0,0,0,0,0,0,0,0,0,1,0
20732,VGK,CHI,CHI,GOAL,GIVE,2338.0,1138.0,1.0,7.0,7.0,21.0,256.0,1138.0,256.0,1,44,87,7,0,0,0,0,0,0,0,0,0,0,0,1,0
20732,VGK,CHI,CHI,GOAL,FAC,2648.0,248.0,5.0,19.0,19.0,119.0,248.0,248.0,248.0,1,7,97,8,1,0,0,0,0,0,0,0,0,0,0,0,1
20733,MIN,NSH,MIN,GOAL,SHOT,383.0,383.0,9.0,9.0,9.0,71.0,383.0,383.0,383.0,1,11,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20733,MIN,NSH,NSH,GOAL,FAC,502.0,502.0,6.0,56.0,56.0,119.0,119.0,502.0,119.0,1,16,16,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20733,MIN,NSH,NSH,GOAL,SHOT,1049.0,1049.0,10.0,10.0,10.0,248.0,547.0,547.0,666.0,1,39,39,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20733,MIN,NSH,NSH,GOAL,FAC,1254.0,54.0,5.0,7.0,7.0,54.0,54.0,54.0,54.0,1,3,45,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20733,MIN,NSH,NSH,GOAL,FAC,1327.0,127.0,2.0,13.0,13.0,127.0,73.0,73.0,127.0,1,7,49,5,0,1,0,0,0,0,0,0,0,0,0,1,0
20733,MIN,NSH,MIN,GOAL,SHOT,2548.0,148.0,4.0,4.0,108.0,4.0,148.0,148.0,148.0,1,5,90,6,0,0,1,0,0,0,0,0,0,0,0,0,1
20733,MIN,NSH,NSH,GOAL,FAC,3380.0,980.0,4.0,8.0,8.0,121.0,832.0,980.0,832.0,1,31,116,7,0,1,0,0,0,0,0,0,0,0,0,0,1
20733,MIN,NSH,NSH,GOAL,HIT,3491.0,1091.0,1.0,7.0,7.0,27.0,111.0,111.0,943.0,1,38,123,8,0,0,1,0,0,0,0,0,0,0,0,0,1
20734,STL,UTA,STL,GOAL,HIT,125.0,125.0,1.0,6.0,15.0,6.0,125.0,125.0,125.0,1,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20734,STL,UTA,UTA,GOAL,HIT,366.0,366.0,13.0,38.0,38.0,241.0,241.0,366.0,241.0,1,13,13,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20734,STL,UTA,UTA,GOAL,HIT,505.0,505.0,10.0,33.0,33.0,380.0,139.0,139.0,380.0,1,18,18,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20734,STL,UTA,UTA,GOAL,DELPEN,631.0,631.0,6.0,67.0,67.0,113.0,126.0,126.0,506.0,1,22,22,4,1,0,0,0,0,0,0,0,0,0,1,0,0
20734,STL,UTA,STL,GOAL,SHOT,1292.0,92.0,2.0,2.0,92.0,2.0,92.0,92.0,92.0,1,3,40,5,0,1,0,0,0,0,0,0,0,0,0,1,0
20734,STL,UTA,UTA,GOAL,MISS,1842.0,642.0,4.0,78.0,94.0,78.0,550.0,642.0,550.0,1,21,58,6,1,0,0,0,0,0,0,0,0,0,0,1,0
20735,EDM,VAN,VAN,GOAL,GIVE,878.0,878.0,1.0,22.0,22.0,33.0,878.0,878.0,878.0,1,30,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20735,EDM,VAN,VAN,GOAL,SHOT,949.0,949.0,2.0,2.0,2.0,104.0,71.0,71.0,949.0,1,32,32,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20735,EDM,VAN,VAN,GOAL,GIVE,1080.0,1080.0,2.0,27.0,27.0,52.0,131.0,131.0,1080.0,1,36,36,3,0,1,0,0,0,0,0,0,0,0,1,0,0
20735,EDM,VAN,EDM,GOAL,FAC,1441.0,241.0,1.0,3.0,20.0,3.0,241.0,241.0,241.0,1,9,51,4,0,0,1,0,0,0,0,0,0,0,0,1,0
20735,EDM,VAN,EDM,GOAL,HIT,2018.0,818.0,9.0,52.0,187.0,52.0,577.0,818.0,577.0,1,19,61,5,0,1,0,0,0,0,0,0,0,0,0,1,0
20736,L.A,SEA,SEA,GOAL,MISS,28.0,28.0,8.0,8.0,8.0,28.0,28.0,28.0,28.0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20736,L.A,SEA,L.A,GOAL,FAC,367.0,367.0,2.0,14.0,14.0,128.0,339.0,339.0,367.0,1,18,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20736,L.A,SEA,SEA,GOAL,SHOT,460.0,460.0,3.0,36.0,36.0,93.0,93.0,432.0,93.0,1,21,21,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20736,L.A,SEA,L.A,GOAL,BLOCK,1123.0,1123.0,8.0,9.0,22.0,9.0,663.0,663.0,756.0,1,47,47,4,1,0,0,0,0,0,0,0,0,0,1,0,0
20736,L.A,SEA,SEA,GOAL,FAC,1297.0,97.0,3.0,97.0,97.0,97.0,97.0,97.0,97.0,1,1,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0
20736,L.A,SEA,SEA,GOAL,TAKE,3530.0,1130.0,2.0,15.0,54.0,15.0,1130.0,1130.0,1130.0,1,44,125,6,1,0,0,0,0,0,0,0,0,0,0,0,1
20737,OTT,N.J,OTT,GOAL,GIVE,1996.0,796.0,9.0,19.0,86.0,19.0,796.0,796.0,796.0,1,26,67,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20737,OTT,N.J,N.J,GOAL,FAC,2074.0,874.0,5.0,24.0,164.0,24.0,78.0,874.0,78.0,1,30,71,2,0,0,0,1,0,0,0,0,0,0,0,1,0
20737,OTT,N.J,OTT,GOAL,MISS,2570.0,170.0,6.0,6.0,22.0,6.0,170.0,170.0,170.0,1,9,86,3,0,0,0,0,0,0,0,0,0,0,0,0,1
20738,NYR,MTL,NYR,GOAL,SHOT,677.0,677.0,1.0,2.0,26.0,2.0,677.0,677.0,677.0,1,16,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20738,NYR,MTL,MTL,GOAL,MISS,832.0,832.0,3.0,32.0,32.0,155.0,155.0,832.0,155.0,1,20,20,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20738,NYR,MTL,NYR,GOAL,GIVE,878.0,878.0,3.0,46.0,46.0,201.0,46.0,46.0,201.0,1,21,21,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20738,NYR,MTL,MTL,GOAL,FAC,1507.0,307.0,8.0,9.0,75.0,9.0,307.0,307.0,307.0,1,9,39,4,0,0,0,1,0,0,0,0,0,0,0,1,0
20738,NYR,MTL,NYR,GOAL,FAC,1824.0,624.0,1.0,9.0,45.0,9.0,317.0,317.0,624.0,1,24,54,5,0,0,0,0,0,0,0,0,0,0,0,1,0
20738,NYR,MTL,MTL,GOAL,GIVE,2105.0,905.0,3.0,11.0,11.0,76.0,281.0,598.0,281.0,1,33,63,6,0,0,0,1,0,0,0,0,0,0,0,1,0
20738,NYR,MTL,NYR,GOAL,MISS,2180.0,980.0,4.0,4.0,28.0,4.0,75.0,75.0,356.0,1,38,68,7,0,0,0,0,0,0,0,0,0,0,0,1,0
20738,NYR,MTL,MTL,GOAL,MISS,3172.0,772.0,2.0,2.0,2.0,14.0,772.0,772.0,772.0,1,30,107,8,0,0,0,1,0,0,0,0,0,0,0,0,1
20739,DET,DAL,DAL,GOAL,GIVE,326.0,326.0,1.0,2.0,2.0,84.0,326.0,326.0,326.0,1,14,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20739,DET,DAL,DAL,GOAL,MISS,785.0,785.0,1.0,2.0,2.0,83.0,459.0,459.0,785.0,1,27,27,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20739,DET,DAL,DAL,GOAL,FAC,858.0,858.0,3.0,19.0,73.0,19.0,73.0,73.0,858.0,1,29,29,3,0,1,0,0,0,0,0,0,0,0,1,0,0
20739,DET,DAL,DET,GOAL,SHOT,3121.0,721.0,4.0,99.0,124.0,99.0,721.0,721.0,721.0,1,27,98,4,0,0,1,0,0,0,0,0,0,0,0,0,1
20739,DET,DAL,DAL,GOAL,BLOCK,3249.0,849.0,10.0,80.0,85.0,80.0,128.0,849.0,128.0,1,31,102,5,0,1,0,0,0,0,0,0,0,0,0,0,1
20740,S.J,BOS,BOS,GOAL,HIT,561.0,561.0,1.0,18.0,18.0,26.0,561.0,561.0,561.0,1,22,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20740,S.J,BOS,S.J,GOAL,FAC,796.0,796.0,3.0,24.0,68.0,24.0,235.0,235.0,796.0,1,34,34,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20740,S.J,BOS,BOS,GOAL,HIT,1622.0,422.0,1.0,25.0,25.0,118.0,422.0,422.0,422.0,1,18,66,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20740,S.J,BOS,S.J,GOAL,FAC,1732.0,532.0,11.0,15.0,110.0,15.0,110.0,110.0,532.0,1,22,70,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20740,S.J,BOS,S.J,GOAL,SHOT,2118.0,918.0,2.0,2.0,20.0,2.0,386.0,496.0,386.0,1,42,90,5,0,0,0,0,0,0,0,0,0,0,0,1,0
20740,S.J,BOS,BOS,GOAL,HIT,2902.0,502.0,2.0,12.0,12.0,128.0,502.0,502.0,502.0,1,16,113,6,0,0,0,1,0,0,0,0,0,0,0,0,1
20740,S.J,BOS,BOS,GOAL,MISS,3251.0,851.0,5.0,59.0,197.0,59.0,349.0,349.0,851.0,1,29,126,7,0,0,0,0,0,0,0,0,0,0,0,0,1
20740,S.J,BOS,BOS,GOAL,GIVE,3525.0,1125.0,7.0,9.0,22.0,9.0,274.0,274.0,1125.0,1,36,133,8,1,0,0,0,0,0,0,0,0,0,0,0,1
20740,S.J,BOS,BOS,GOAL,MISS,3575.0,1175.0,2.0,10.0,10.0,59.0,50.0,50.0,1175.0,1,39,136,9,0,1,0,0,0,0,0,0,0,0,0,0,1
20741,MIN,COL,MIN,GOAL,FAC,738.0,738.0,7.0,19.0,19.0,515.0,738.0,738.0,738.0,1,16,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20741,MIN,COL,COL,GOAL,FAC,2332.0,1132.0,6.0,13.0,214.0,13.0,1132.0,1132.0,1132.0,1,31,61,2,0,0,0,1,0,0,0,0,0,0,0,1,0
20741,MIN,COL,MIN,GOAL,MISS,2528.0,128.0,1.0,9.0,49.0,9.0,128.0,128.0,128.0,1,5,68,3,0,0,0,0,0,0,0,0,0,0,0,0,1
20741,MIN,COL,MIN,GOAL,MISS,2623.0,223.0,1.0,44.0,44.0,74.0,95.0,223.0,95.0,1,8,71,4,0,0,0,1,0,0,0,0,0,0,0,0,1
20742,BUF,SEA,BUF,GOAL,SHOT,307.0,307.0,4.0,15.0,53.0,15.0,307.0,307.0,307.0,1,11,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20742,BUF,SEA,SEA,GOAL,MISS,334.0,334.0,3.0,3.0,3.0,27.0,27.0,334.0,27.0,1,13,13,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20742,BUF,SEA,SEA,GOAL,BLOCK,666.0,666.0,3.0,3.0,3.0,68.0,332.0,332.0,359.0,1,23,23,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20742,BUF,SEA,SEA,GOAL,TAKE,1601.0,401.0,1.0,24.0,24.0,87.0,401.0,401.0,401.0,1,18,56,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20742,BUF,SEA,BUF,GOAL,GIVE,1771.0,571.0,1.0,62.0,80.0,62.0,170.0,170.0,571.0,1,25,63,5,0,1,0,0,0,0,0,0,0,0,0,1,0
20742,BUF,SEA,BUF,GOAL,HIT,2138.0,938.0,3.0,53.0,53.0,78.0,367.0,537.0,367.0,1,35,73,6,1,0,0,0,0,0,0,0,0,0,0,1,0
20742,BUF,SEA,SEA,GOAL,MISS,2194.0,994.0,4.0,27.0,27.0,56.0,56.0,593.0,56.0,1,37,75,7,0,0,0,0,0,0,0,0,0,0,0,1,0
20742,BUF,SEA,SEA,GOAL,MISS,3025.0,625.0,1.0,33.0,200.0,33.0,625.0,625.0,625.0,1,23,105,8,1,0,0,0,0,0,0,0,0,0,0,0,1
20742,BUF,SEA,BUF,GOAL,BLOCK,3519.0,1119.0,2.0,2.0,73.0,2.0,494.0,494.0,1119.0,1,37,119,9,0,1,0,0,0,0,0,0,0,0,0,0,1
20742,BUF,SEA,SEA,GOAL,SHOT,3536.0,1136.0,15.0,17.0,90.0,17.0,17.0,511.0,17.0,1,38,120,10,1,0,0,0,0,0,0,0,0,0,0,0,1
20743,STL,VGK,STL,GOAL,FAC,505.0,505.0,3.0,13.0,13.0,76.0,505.0,505.0,505.0,1,25,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20743,STL,VGK,VGK,GOAL,SHOT,849.0,849.0,1.0,1.0,0.0,281.0,344.0,849.0,344.0,1,38,38,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20743,STL,VGK,STL,GOAL,SHOT,1183.0,1183.0,2.0,2.0,31.0,2.0,334.0,334.0,678.0,1,56,56,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20743,STL,VGK,STL,GOAL,SHOT,1591.0,391.0,1.0,36.0,36.0,51.0,391.0,391.0,391.0,1,11,67,4,0,0,0,1,0,0,0,0,0,0,0,1,0
20743,STL,VGK,VGK,GOAL,BLOCK,1645.0,445.0,2.0,2.0,2.0,14.0,54.0,445.0,54.0,1,14,70,5,0,0,0,0,1,0,0,0,0,0,0,1,0
20743,STL,VGK,STL,GOAL,FAC,2369.0,1169.0,6.0,75.0,75.0,163.0,724.0,724.0,778.0,1,30,86,6,0,0,0,1,0,0,0,0,0,0,0,1,0
20743,STL,VGK,VGK,GOAL,MISS,3410.0,1010.0,4.0,69.0,69.0,96.0,1010.0,1010.0,1010.0,1,33,121,7,0,0,0,0,1,0,0,0,0,0,0,0,1
20743,STL,VGK,VGK,GOAL,FAC,3570.0,1170.0,1.0,18.0,18.0,84.0,160.0,160.0,1170.0,1,41,129,8,0,0,0,1,0,0,0,0,0,0,0,0,1
20744,T.B,TOR,TOR,GOAL,FAC,246.0,246.0,5.0,171.0,171.0,187.0,246.0,246.0,246.0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20744,T.B,TOR,TOR,GOAL,HIT,2025.0,825.0,5.0,13.0,97.0,13.0,825.0,825.0,825.0,1,29,64,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20744,T.B,TOR,T.B,GOAL,SHOT,2167.0,967.0,9.0,9.0,88.0,9.0,142.0,142.0,967.0,1,35,70,3,0,1,0,0,0,0,0,0,0,0,0,1,0
20744,T.B,TOR,TOR,GOAL,BLOCK,2377.0,1177.0,6.0,23.0,30.0,23.0,210.0,352.0,210.0,1,40,75,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20744,T.B,TOR,T.B,GOAL,FAC,2887.0,487.0,5.0,7.0,54.0,7.0,487.0,487.0,487.0,1,14,89,5,0,1,0,0,0,0,0,0,0,0,0,0,1
20744,T.B,TOR,TOR,GOAL,SHOT,3009.0,609.0,3.0,3.0,3.0,122.0,122.0,609.0,122.0,1,19,94,6,1,0,0,0,0,0,0,0,0,0,0,0,1
20744,T.B,TOR,T.B,GOAL,SHOT,3125.0,725.0,5.0,15.0,116.0,15.0,116.0,116.0,238.0,1,26,101,7,0,1,0,0,0,0,0,0,0,0,0,0,1
20744,T.B,TOR,TOR,GOAL,MISS,3535.0,1135.0,8.0,8.0,42.0,8.0,410.0,526.0,410.0,1,36,111,8,1,0,0,0,0,0,0,0,0,0,0,0,1
20745,CBJ,NYI,CBJ,GOAL,MISS,292.0,292.0,1.0,63.0,63.0,189.0,292.0,292.0,292.0,1,9,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20745,CBJ,NYI,NYI,GOAL,FAC,1243.0,43.0,7.0,9.0,9.0,27.0,43.0,43.0,43.0,1,4,44,2,0,0,0,1,0,0,0,0,0,0,0,1,0
20745,CBJ,NYI,NYI,GOAL,HIT,1377.0,177.0,1.0,33.0,33.0,119.0,134.0,134.0,177.0,1,9,49,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20745,CBJ,NYI,NYI,GOAL,FAC,1547.0,347.0,5.0,56.0,108.0,56.0,170.0,170.0,347.0,1,13,53,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20746,CAR,CHI,CHI,GOAL,MISS,586.0,586.0,3.0,37.0,37.0,198.0,586.0,586.0,586.0,1,19,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20746,CAR,CHI,CHI,GOAL,SHOT,1015.0,1015.0,3.0,3.0,3.0,45.0,429.0,429.0,1015.0,1,39,39,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20746,CAR,CHI,CAR,GOAL,HIT,1285.0,85.0,7.0,47.0,47.0,66.0,85.0,85.0,85.0,1,4,52,3,0,1,0,0,0,0,0,0,0,0,0,1,0
20746,CAR,CHI,CAR,GOAL,TAKE,1646.0,446.0,24.0,54.0,176.0,54.0,361.0,446.0,361.0,1,15,63,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20746,CAR,CHI,CHI,GOAL,BLOCK,2381.0,1181.0,1.0,45.0,45.0,214.0,735.0,1181.0,735.0,1,43,91,5,0,0,0,0,0,0,0,0,0,0,0,1,0
20746,CAR,CHI,CAR,GOAL,MISS,3217.0,817.0,5.0,5.0,340.0,5.0,817.0,817.0,817.0,1,28,119,6,1,0,0,0,0,0,0,0,0,0,0,0,1
20747,WPG,UTA,UTA,GOAL,BLOCK,2160.0,960.0,8.0,25.0,91.0,25.0,960.0,960.0,960.0,1,30,73,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20747,WPG,UTA,UTA,GOAL,SHOT,2382.0,1182.0,10.0,45.0,60.0,45.0,222.0,222.0,1182.0,1,41,84,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20747,WPG,UTA,UTA,GOAL,MISS,2693.0,293.0,5.0,78.0,293.0,78.0,293.0,293.0,293.0,1,8,93,3,0,1,0,0,0,0,0,0,0,0,0,0,1
20747,WPG,UTA,UTA,GOAL,SHOT,2884.0,484.0,1.0,12.0,80.0,12.0,191.0,191.0,484.0,1,15,100,4,0,0,1,0,0,0,0,0,0,0,0,0,1
